pID,condition,task,interaction,trial,attempt,dataset,category,videos,loadTime,elapsedTime,totalCorrect,falseNegatives,falsePositives,incompleteTrial
70,3,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;,4600,7235,0,1,1,FALSE
70,3,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;,4600,11602,0,1,1,FALSE
70,3,4,smallMultiples,1,4,scatterplots,scatterplots,scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;,4600,17160,0,1,1,FALSE
70,3,4,smallMultiples,1,5,scatterplots,scatterplots,scatterplot-58;scatterplot-64;scatterplot-85;scatterplot-84;scatterplot-21;scatterplot-68;scatterplot-83;scatterplot-29;scatterplot-60;,4600,21671,1,0,0,FALSE
70,3,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;,3966,4132,0,1,1,FALSE
70,3,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;,3966,8563,0,1,1,FALSE
70,3,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;,3966,12256,0,1,1,FALSE
70,3,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;,3966,17519,0,1,1,FALSE
70,3,4,smallMultiples,2,5,scatterplots,scatterplots,scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;,3966,22711,0,1,1,FALSE
70,3,4,smallMultiples,2,6,scatterplots,scatterplots,scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;,3966,26340,0,1,1,FALSE
70,3,4,smallMultiples,2,7,scatterplots,scatterplots,scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;,3966,30765,0,1,1,FALSE
70,3,4,smallMultiples,2,8,scatterplots,scatterplots,scatterplot-69;scatterplot-81;scatterplot-42;scatterplot-61;scatterplot-38;scatterplot-35;scatterplot-39;scatterplot-97;scatterplot-85;,3966,34654,1,0,0,FALSE
70,3,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,5118,18061,1,0,0,FALSE
70,3,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-24;scatterplot-4;scatterplot-10;scatterplot-58;scatterplot-38;scatterplot-31;scatterplot-87;scatterplot-54;scatterplot-57;,4566,5390,0,1,1,FALSE
70,3,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-24;scatterplot-4;scatterplot-10;scatterplot-58;scatterplot-38;scatterplot-31;scatterplot-87;scatterplot-54;scatterplot-57;,4566,26913,1,0,0,FALSE
70,3,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-69;scatterplot-41;scatterplot-48;scatterplot-90;scatterplot-38;scatterplot-24;scatterplot-25;scatterplot-65;scatterplot-8;,4991,30362,1,0,0,FALSE
72,2,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1335,23219,0,1,1,FALSE
72,2,4,smallMultiples,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1335,69678,1,0,0,FALSE
72,2,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-10;scatterplot-90;scatterplot-65;scatterplot-38;scatterplot-49;scatterplot-82;scatterplot-60;scatterplot-33;scatterplot-27;,1364,13177,0,1,1,FALSE
72,2,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-10;scatterplot-90;scatterplot-65;scatterplot-38;scatterplot-49;scatterplot-82;scatterplot-60;scatterplot-33;scatterplot-27;,1364,19513,0,1,1,FALSE
72,2,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-10;scatterplot-90;scatterplot-65;scatterplot-38;scatterplot-49;scatterplot-82;scatterplot-60;scatterplot-33;scatterplot-27;,1364,22532,1,0,0,FALSE
72,2,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-78;scatterplot-24;scatterplot-54;scatterplot-40;scatterplot-42;scatterplot-60;scatterplot-16;scatterplot-27;scatterplot-35;,1503,3119,0,1,1,FALSE
72,2,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-78;scatterplot-24;scatterplot-54;scatterplot-40;scatterplot-42;scatterplot-60;scatterplot-16;scatterplot-27;scatterplot-35;,1503,14336,0,1,1,FALSE
72,2,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-78;scatterplot-24;scatterplot-54;scatterplot-40;scatterplot-42;scatterplot-60;scatterplot-16;scatterplot-27;scatterplot-35;,1503,17255,0,1,1,FALSE
72,2,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-78;scatterplot-24;scatterplot-54;scatterplot-40;scatterplot-42;scatterplot-60;scatterplot-16;scatterplot-27;scatterplot-35;,1503,19814,1,0,0,FALSE
72,2,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,1659,144144,1,0,0,FALSE
72,2,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,3545,0,1,1,FALSE
72,2,4,shadowMarkers,1,2,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,8315,0,1,1,FALSE
72,2,4,shadowMarkers,1,3,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,11707,0,1,1,FALSE
72,2,4,shadowMarkers,1,4,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,14374,0,1,1,FALSE
72,2,4,shadowMarkers,1,5,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,16969,0,1,1,FALSE
72,2,4,shadowMarkers,1,6,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,19693,0,1,1,FALSE
72,2,4,shadowMarkers,1,7,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,21859,0,1,1,FALSE
72,2,4,shadowMarkers,1,8,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,23881,0,1,1,FALSE
72,2,4,shadowMarkers,1,9,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,25864,0,1,1,FALSE
72,2,4,shadowMarkers,1,10,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,28096,0,1,1,FALSE
72,2,4,shadowMarkers,1,11,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,31372,0,1,1,FALSE
72,2,4,shadowMarkers,1,12,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,34060,0,1,1,FALSE
72,2,4,shadowMarkers,1,13,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,36885,0,1,1,FALSE
72,2,4,shadowMarkers,1,14,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,38881,0,1,1,FALSE
72,2,4,shadowMarkers,1,15,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,40884,0,1,1,FALSE
72,2,4,shadowMarkers,1,16,scatterplots,scatterplots,scatterplot-4;scatterplot-10;scatterplot-79;scatterplot-8;scatterplot-1;scatterplot-47;scatterplot-30;scatterplot-21;scatterplot-87;,1623,42859,1,0,0,FALSE
72,2,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-41;scatterplot-94;scatterplot-65;scatterplot-81;scatterplot-88;scatterplot-90;scatterplot-72;scatterplot-0;scatterplot-47;,1524,1983,0,1,1,FALSE
72,2,4,shadowMarkers,2,2,scatterplots,scatterplots,scatterplot-41;scatterplot-94;scatterplot-65;scatterplot-81;scatterplot-88;scatterplot-90;scatterplot-72;scatterplot-0;scatterplot-47;,1524,5245,0,1,1,FALSE
72,2,4,shadowMarkers,2,3,scatterplots,scatterplots,scatterplot-41;scatterplot-94;scatterplot-65;scatterplot-81;scatterplot-88;scatterplot-90;scatterplot-72;scatterplot-0;scatterplot-47;,1524,17045,0,1,1,FALSE
72,2,4,shadowMarkers,2,4,scatterplots,scatterplots,scatterplot-41;scatterplot-94;scatterplot-65;scatterplot-81;scatterplot-88;scatterplot-90;scatterplot-72;scatterplot-0;scatterplot-47;,1524,21014,0,1,1,FALSE
72,2,4,shadowMarkers,2,5,scatterplots,scatterplots,scatterplot-41;scatterplot-94;scatterplot-65;scatterplot-81;scatterplot-88;scatterplot-90;scatterplot-72;scatterplot-0;scatterplot-47;,1524,23728,0,1,1,FALSE
72,2,4,shadowMarkers,2,6,scatterplots,scatterplots,scatterplot-41;scatterplot-94;scatterplot-65;scatterplot-81;scatterplot-88;scatterplot-90;scatterplot-72;scatterplot-0;scatterplot-47;,1524,26122,1,0,0,FALSE
72,2,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,23395,0,1,1,FALSE
72,2,4,overlays,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,31417,0,1,1,FALSE
72,2,4,overlays,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,39648,0,1,1,FALSE
72,2,4,overlays,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,42513,0,1,1,FALSE
72,2,4,overlays,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,44429,0,1,1,FALSE
72,2,4,overlays,0,6,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,46281,0,1,1,FALSE
72,2,4,overlays,0,7,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,48419,0,1,1,FALSE
72,2,4,overlays,0,8,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,50570,0,1,1,FALSE
72,2,4,overlays,0,9,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,53795,0,1,1,FALSE
72,2,4,overlays,0,10,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,55658,0,1,1,FALSE
72,2,4,overlays,0,11,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,1583,59952,1,0,0,FALSE
72,2,4,overlays,1,1,scatterplots,scatterplots,scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;,1577,5302,0,1,1,FALSE
72,2,4,overlays,1,2,scatterplots,scatterplots,scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;,1577,8151,0,1,1,FALSE
72,2,4,overlays,1,3,scatterplots,scatterplots,scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;,1577,10451,0,1,1,FALSE
72,2,4,overlays,1,4,scatterplots,scatterplots,scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;,1577,13238,0,1,1,FALSE
72,2,4,overlays,1,5,scatterplots,scatterplots,scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;,1577,15169,0,1,1,FALSE
72,2,4,overlays,1,6,scatterplots,scatterplots,scatterplot-69;scatterplot-79;scatterplot-95;scatterplot-87;scatterplot-90;scatterplot-16;scatterplot-25;scatterplot-39;scatterplot-88;,1577,16711,1,0,0,FALSE
72,2,4,overlays,2,1,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,1571,0,1,1,FALSE
72,2,4,overlays,2,2,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,3618,0,1,1,FALSE
72,2,4,overlays,2,3,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,5791,0,1,1,FALSE
72,2,4,overlays,2,4,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,11800,0,1,1,FALSE
72,2,4,overlays,2,5,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,13771,0,1,1,FALSE
72,2,4,overlays,2,6,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,16565,0,1,1,FALSE
72,2,4,overlays,2,7,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,19675,0,1,1,FALSE
72,2,4,overlays,2,8,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,21395,0,1,1,FALSE
72,2,4,overlays,2,9,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,23467,0,1,1,FALSE
72,2,4,overlays,2,10,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,25318,0,1,1,FALSE
72,2,4,overlays,2,11,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,27323,0,1,1,FALSE
72,2,4,overlays,2,12,scatterplots,scatterplots,scatterplot-61;scatterplot-1;scatterplot-20;scatterplot-68;scatterplot-95;scatterplot-69;scatterplot-60;scatterplot-40;scatterplot-99;,1640,29286,1,0,0,FALSE
74,6,4,shadowMarkers,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-5;scatterplot-9;,4013,62944,1,0,0,FALSE
74,6,4,shadowMarkers,1,1,scatterplots,scatterplots,scatterplot-58;scatterplot-56;scatterplot-22;scatterplot-4;scatterplot-5;scatterplot-33;scatterplot-87;scatterplot-35;scatterplot-95;,3990,39589,1,0,0,FALSE
74,6,4,shadowMarkers,2,1,scatterplots,scatterplots,scatterplot-92;scatterplot-88;scatterplot-32;scatterplot-17;scatterplot-75;scatterplot-29;scatterplot-16;scatterplot-10;scatterplot-44;,4118,33747,1,0,0,FALSE
74,6,4,overlays,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-5;scatterplot-2;scatterplot-4;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3912,99863,1,0,0,FALSE
74,6,4,overlays,1,1,scatterplots,scatterplots,scatterplot-79;scatterplot-58;scatterplot-35;scatterplot-3;scatterplot-87;scatterplot-6;scatterplot-42;scatterplot-12;scatterplot-78;,4130,102456,0,1,1,FALSE
74,6,4,overlays,1,2,scatterplots,scatterplots,scatterplot-79;scatterplot-58;scatterplot-35;scatterplot-3;scatterplot-87;scatterplot-6;scatterplot-42;scatterplot-12;scatterplot-78;,4130,195693,0,1,1,TRUE
74,6,4,overlays,2,1,scatterplots,scatterplots,scatterplot-24;scatterplot-77;scatterplot-72;scatterplot-65;scatterplot-44;scatterplot-82;scatterplot-40;scatterplot-91;scatterplot-6;,4355,58751,1,0,0,FALSE
74,6,4,smallMultiples,0,1,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3900,26238,0,1,1,FALSE
74,6,4,smallMultiples,0,2,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3900,49025,0,1,1,FALSE
74,6,4,smallMultiples,0,3,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3900,54125,0,1,1,FALSE
74,6,4,smallMultiples,0,4,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3900,57030,0,1,1,FALSE
74,6,4,smallMultiples,0,5,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3900,59575,0,1,1,FALSE
74,6,4,smallMultiples,0,6,scatterplots,scatterplots,scatterplot-0;scatterplot-1;scatterplot-2;scatterplot-4;scatterplot-5;scatterplot-6;scatterplot-7;scatterplot-8;scatterplot-9;,3900,204137,0,1,1,TRUE
74,6,4,smallMultiples,1,1,scatterplots,scatterplots,scatterplot-79;scatterplot-10;scatterplot-35;scatterplot-72;scatterplot-47;scatterplot-18;scatterplot-39;scatterplot-20;scatterplot-89;,4392,24257,0,1,1,FALSE
74,6,4,smallMultiples,1,2,scatterplots,scatterplots,scatterplot-79;scatterplot-10;scatterplot-35;scatterplot-72;scatterplot-47;scatterplot-18;scatterplot-39;scatterplot-20;scatterplot-89;,4392,33857,0,1,1,FALSE
74,6,4,smallMultiples,1,3,scatterplots,scatterplots,scatterplot-79;scatterplot-10;scatterplot-35;scatterplot-72;scatterplot-47;scatterplot-18;scatterplot-39;scatterplot-20;scatterplot-89;,4392,37985,1,0,0,FALSE
74,6,4,smallMultiples,2,1,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,34751,0,1,1,FALSE
74,6,4,smallMultiples,2,2,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,38114,0,1,1,FALSE
74,6,4,smallMultiples,2,3,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,48322,0,1,1,FALSE
74,6,4,smallMultiples,2,4,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,61251,0,1,1,FALSE
74,6,4,smallMultiples,2,5,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,65718,0,1,1,FALSE
74,6,4,smallMultiples,2,6,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,68972,0,1,1,FALSE
74,6,4,smallMultiples,2,7,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,74013,0,1,1,FALSE
74,6,4,smallMultiples,2,8,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,76795,0,1,1,FALSE
74,6,4,smallMultiples,2,9,scatterplots,scatterplots,scatterplot-32;scatterplot-41;scatterplot-87;scatterplot-83;scatterplot-19;scatterplot-21;scatterplot-40;scatterplot-56;scatterplot-84;,4183,79552,1,0,0,FALSE
